person,CantidadEventos,CantidadCompras,CantidadLeads,VentasHaceUnMes,LeadsHaceUnMes,VentasHaceDosMeses,LeadsHaceDosMeses,CantidadCheckouts,VentasMes1,VentasMes2,VentasMes3,VentasMes4,PromedioVentasPorMes,DiasDesdeUltimoEvento,DiasDesdePrimerEvento,DiasDesdeUltimaConversion,CantidadSearchEngineHits,EntraronMasDeUnaVez,DiasDesdeUltimoCheckout,EntraronConComputadora,EntraronConSmartphone,EntraronConTablet,CantidadAdHits,DiasDesdeUltimoAdHit,DiasDesdeUltimaBusqueda,CantidadDeColoresVistos
ae28d7b5,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,10000.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,1000.0,1000.0,2
ae2db644,56,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,23.0,10000.0,0.0,1.0,17.0,1.0,0.0,0.0,14.0,11.0,1000.0,7
ae32fe1f,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,66.0,10000.0,2.0,1.0,10000.0,0.0,1.0,0.0,4.0,43.0,1000.0,2
ae3327be,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,10000.0,0.0,0.0,14.0,0.0,1.0,0.0,1.0,14.0,1000.0,1
ae428fdf,29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10000.0,2.0,1.0,10.0,0.0,1.0,0.0,2.0,10.0,10.0,4
ae4bdd2f,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10000.0,0.0,0.0,5.0,1.0,0.0,0.0,3.0,5.0,1000.0,4
ae4bfc26,58,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1000.0,3.0,3
ae4cccf4,17,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.4,10.0,10.0,10.0,1.0,0.0,10.0,1.0,0.0,0.0,0.0,1000.0,10.0,2
ae548c1b,29,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,10000.0,0.0,1.0,2.0,0.0,1.0,0.0,10.0,2.0,1000.0,1
ae599e0f,142,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,70.0,10000.0,5.0,1.0,17.0,1.0,0.0,0.0,8.0,17.0,29.0,14
ae59fd84,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10000.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,1000.0,1000.0,1
ae5b92db,51,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,10000.0,1.0,1.0,8.0,1.0,0.0,0.0,1.0,15.0,1000.0,6
ae5b937c,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,1.0,0.0,10000.0,1.0,0.0,0.0,1.0,2.0,1000.0,0
ae5fba05,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10000.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,1000.0,1000.0,1
ae6376bf,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,10000.0,0.0,1.0,10000.0,0.0,1.0,0.0,9.0,2.0,2.0,3
ae6bbc7e,10,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,10000.0,1.0,0.0,17.0,0.0,1.0,0.0,1.0,17.0,1000.0,1
ae6c182f,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,1000.0,2
ae6d2ad9,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,10000.0,8.0,0.0,11.0,0.0,1.0,0.0,8.0,11.0,1000.0,2
ae71a012,18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10000.0,0.0,1.0,10.0,0.0,1.0,0.0,3.0,10.0,10.0,2
ae757c78,21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1000.0,4
ae7636ce,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1000.0,1000.0,1
ae7958c1,22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,10000.0,1.0,0.0,11.0,1.0,0.0,0.0,0.0,1000.0,11.0,3
ae7b85b8,46,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,10000.0,3.0,1.0,8.0,0.0,1.0,1.0,5.0,9.0,5.0,6
ae7c97d2,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,10000.0,0.0,0.0,11.0,0.0,1.0,0.0,1.0,11.0,1000.0,1
ae843703,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,10000.0,5.0,1.0,12.0,0.0,1.0,0.0,6.0,3.0,1000.0,5
ae8775f1,46,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,31.0,10000.0,0.0,1.0,2.0,1.0,0.0,0.0,6.0,2.0,1000.0,3
ae8a6bef,40,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10000.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,1000.0,1000.0,4
ae8c9d85,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0,3.0,3.0,1000.0,1
ae8f2b02,174,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,17.0,10000.0,2.0,1.0,17.0,1.0,0.0,0.0,3.0,16.0,1000.0,16
ae92f2a6,507,4.0,0.0,4.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.8,2.0,31.0,11.0,0.0,1.0,11.0,1.0,1.0,0.0,0.0,1000.0,1000.0,13
ae9872e8,133,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.4,3.0,10.0,4.0,1.0,1.0,4.0,1.0,0.0,0.0,14.0,3.0,1000.0,12
ae9e5fa3,92,1.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.2,2.0,7.0,4.0,9.0,1.0,2.0,0.0,1.0,0.0,15.0,2.0,1000.0,7
ae9eade5,469,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,45.0,10000.0,6.0,1.0,3.0,1.0,0.0,0.0,4.0,39.0,1000.0,10
aea18aa1,29,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,127.0,10000.0,7.0,1.0,5.0,0.0,1.0,0.0,3.0,5.0,1000.0,3
aea593cd,134,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,87.0,10000.0,5.0,1.0,18.0,1.0,1.0,0.0,2.0,51.0,26.0,8
aea82c90,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,10000.0,0.0,0.0,11.0,0.0,1.0,0.0,1.0,11.0,1000.0,1
aea919dd,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10000.0,0.0,0.0,10.0,0.0,1.0,0.0,1.0,10.0,1000.0,1
aeb22a81,17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4
aebcf2dc,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10000.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,5.0,1000.0,2
aec1f360,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,10000.0,0.0,0.0,14.0,0.0,1.0,0.0,3.0,14.0,1000.0,2
aec22cf3,35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,10000.0,0.0,1.0,9.0,0.0,1.0,0.0,12.0,8.0,1000.0,3
aec40703,38,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10000.0,0.0,1.0,1.0,0.0,1.0,0.0,12.0,1.0,1000.0,5
aec4129d,108,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,1.0,8.0,8.0,0.0,1.0,8.0,0.0,1.0,0.0,5.0,1.0,1.0,5
aeca54fc,223,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1.0,64.0,15.0,4.0,1.0,15.0,1.0,0.0,0.0,9.0,6.0,62.0,12
aecd5fc5,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,10000.0,0.0,1.0,4.0,1.0,0.0,0.0,3.0,2.0,2.0,1
aecdf074,80,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,62.0,10000.0,9.0,1.0,1.0,1.0,0.0,0.0,8.0,1.0,1.0,5
aed19a7a,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,10000.0,0.0,1.0,10000.0,1.0,0.0,0.0,4.0,9.0,1000.0,8
aed4a270,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,10000.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1
aed4cb6f,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10000.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1000.0,1000.0,1
aed51e5e,28,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,23.0,10000.0,6.0,1.0,15.0,0.0,0.0,1.0,6.0,15.0,1000.0,4
aed66564,133,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.2,3.0,9.0,8.0,2.0,1.0,8.0,1.0,0.0,0.0,25.0,3.0,8.0,6
aedd7385,19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,10000.0,0.0,0.0,7.0,1.0,0.0,0.0,2.0,7.0,1000.0,3
aee1c147,25,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,11.0,11.0,11.0,0.0,0.0,11.0,0.0,1.0,0.0,3.0,11.0,11.0,2
aee69272,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,5.0,0.0,10000.0,1.0,0.0,0.0,0.0,1000.0,1000.0,3
aee6dde8,14,1.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.2,4.0,10.0,9.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,10.0,1000.0,1
aeeb1f9a,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1
aeeee465,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,10000.0,1.0,1.0,10000.0,1.0,0.0,0.0,1.0,14.0,1000.0,0
aef875b9,32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,1000.0,7
aefa8425,25,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.2,6.0,7.0,7.0,2.0,1.0,7.0,1.0,0.0,0.0,7.0,6.0,1000.0,2
aefc81ce,22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,3.0,0.0,3.0,1.0,0.0,0.0,3.0,3.0,1000.0,5
af016c53,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,78.0,10000.0,2.0,1.0,4.0,0.0,1.0,0.0,1.0,78.0,1000.0,2
af0afb7e,211,3.0,0.0,3.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.6,2.0,55.0,12.0,38.0,1.0,12.0,0.0,1.0,0.0,26.0,12.0,12.0,6
af0fd93c,56,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,19.0,10000.0,4.0,1.0,17.0,0.0,1.0,0.0,4.0,17.0,16.0,4
af1177a5,41,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,10000.0,1.0,1.0,15.0,0.0,1.0,0.0,6.0,5.0,13.0,3
af1506d9,12,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,10000.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,1000.0,1000.0,2
af19d81c,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,10000.0,1.0,0.0,16.0,1.0,0.0,0.0,0.0,1000.0,1000.0,1
af1cda53,68,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,79.0,10000.0,16.0,1.0,17.0,0.0,1.0,0.0,18.0,17.0,19.0,4
af1fc5f9,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,10000.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,1000.0,1000.0,2
af1fd325,55,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,10000.0,2.0,1.0,14.0,1.0,0.0,0.0,2.0,11.0,14.0,7
af2115a9,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,1000.0,4
af26240e,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1000.0,1000.0,1
af27a8ab,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,1000.0,2
af2d5d38,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,10000.0,1.0,1.0,15.0,1.0,0.0,0.0,2.0,5.0,1000.0,10
af2e8b05,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,10000.0,6.0,1.0,10000.0,0.0,1.0,0.0,5.0,2.0,1000.0,2
af307fd9,64,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,10000.0,7.0,1.0,11.0,0.0,1.0,0.0,4.0,7.0,7.0,3
af390909,43,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,73.0,10000.0,0.0,1.0,44.0,0.0,1.0,0.0,10.0,44.0,44.0,3
af3e5287,23,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,11.0,16.0,16.0,1.0,1.0,16.0,1.0,0.0,0.0,3.0,11.0,16.0,3
af42af75,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,10000.0,1.0,0.0,14.0,0.0,1.0,0.0,0.0,1000.0,14.0,1
af473cd9,42,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.2,46.0,71.0,71.0,0.0,1.0,71.0,0.0,1.0,0.0,9.0,46.0,46.0,4
af4b831b,44,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,10000.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,2.0,1000.0,3
af4d692b,7,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1000.0,1000.0,1
af512140,10,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10000.0,1.0,0.0,9.0,1.0,0.0,0.0,1.0,9.0,1000.0,2
af5345b2,26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,10000.0,3.0,0.0,6.0,1.0,0.0,0.0,3.0,6.0,1000.0,3
af566140,18,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,10000.0,0.0,1.0,10.0,0.0,0.0,1.0,5.0,9.0,1000.0,2
af579007,29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,10000.0,2.0,1.0,6.0,1.0,0.0,0.0,2.0,6.0,1000.0,3
af59a3fb,29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,10000.0,0.0,0.0,15.0,1.0,0.0,0.0,5.0,15.0,1000.0,7
af5b9ce7,4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,10000.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,1000.0,1000.0,1
af63899d,14,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1000.0,2.0,2
af67a7fe,49,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,10000.0,8.0,1.0,10.0,0.0,1.0,0.0,6.0,5.0,10.0,4
af6be694,32,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,8.0,85.0,10000.0,2.0,1.0,8.0,0.0,1.0,0.0,1.0,8.0,1000.0,3
af741bef,52,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,10000.0,3.0,1.0,11.0,1.0,0.0,0.0,11.0,1.0,16.0,4
af76cdfd,333,1.0,1.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.2,2.0,79.0,11.0,5.0,1.0,11.0,1.0,1.0,0.0,6.0,4.0,28.0,6
af79473a,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,10000.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,7.0,1000.0,3
af7db878,232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,80.0,10000.0,2.0,1.0,10000.0,1.0,0.0,0.0,22.0,8.0,39.0,9
af7f0874,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,10000.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,2.0,1000.0,2
af8255b7,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,10000.0,4.0,0.0,10000.0,0.0,1.0,0.0,0.0,1000.0,1000.0,2
af82f8a4,53,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,10000.0,2.0,1.0,11.0,1.0,0.0,0.0,1.0,5.0,9.0,4
af8428ce,10,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,10000.0,0.0,1.0,7.0,0.0,1.0,0.0,3.0,7.0,1000.0,1
af86bd01,405,3.0,0.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,2.0,0.6,2.0,88.0,10.0,0.0,1.0,10.0,1.0,1.0,0.0,29.0,2.0,8.0,20
af8c5ea2,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,10000.0,0.0,0.0,13.0,0.0,1.0,0.0,2.0,13.0,1000.0,1
af930300,9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,10000.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1000.0,1000.0,3
af9576cb,18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,10000.0,5.0,0.0,13.0,0.0,1.0,0.0,5.0,13.0,1000.0,2
af95a93c,34,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,10000.0,4.0,1.0,3.0,0.0,1.0,0.0,4.0,3.0,3.0,3
af9a7a30,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,10000.0,0.0,0.0,10000.0,1.0,0.0,0.0,1.0,31.0,1000.0,1
af9c119f,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10000.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,5.0,1000.0,2
afa60a87,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10000.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,4.0,1000.0,1
afaacf3a,94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,53.0,10000.0,4.0,1.0,12.0,0.0,1.0,0.0,4.0,12.0,1000.0,10
afac312b,26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,10000.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,1000.0,1000.0,8
afb0e346,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,17.0,10000.0,3.0,1.0,10000.0,1.0,0.0,0.0,3.0,7.0,17.0,10
afb2cfff,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,3.0,1000.0,1
afb795d6,109,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,2.0,73.0,14.0,16.0,1.0,14.0,1.0,0.0,0.0,18.0,7.0,1000.0,9
afb84105,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,10000.0,2.0,0.0,10000.0,0.0,1.0,0.0,2.0,50.0,1000.0,1
afb9db73,69,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.6,4.0,17.0,4.0,3.0,1.0,4.0,1.0,0.0,0.0,1.0,17.0,17.0,4
afba20b9,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1000.0,1
afbef817,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10000.0,0.0,0.0,9.0,0.0,1.0,0.0,1.0,9.0,1000.0,1
afc01845,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,89.0,10000.0,2.0,1.0,10000.0,0.0,1.0,0.0,3.0,67.0,1000.0,1
afc30d38,296,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,41.0,10000.0,13.0,1.0,37.0,0.0,1.0,0.0,15.0,9.0,1000.0,6
afca4a97,23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,10000.0,2.0,1.0,10.0,1.0,0.0,0.0,2.0,9.0,9.0,2
afce11f3,9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,10000.0,0.0,1.0,6.0,1.0,0.0,0.0,2.0,5.0,1000.0,2
afd14e2c,87,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,10000.0,2.0,1.0,4.0,1.0,0.0,0.0,1.0,4.0,1000.0,8
afd4889f,97,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.4,1.0,34.0,2.0,4.0,1.0,2.0,1.0,0.0,0.0,5.0,2.0,1000.0,6
afd5f6c4,281,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,41.0,10000.0,2.0,1.0,12.0,1.0,0.0,0.0,25.0,4.0,1000.0,17
afd66c14,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,10000.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,1000.0,1000.0,1
afd6c88b,70,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,95.0,10000.0,0.0,1.0,10000.0,1.0,0.0,0.0,9.0,59.0,1000.0,7
afd7ebf6,20,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.2,10.0,10.0,10.0,1.0,0.0,10.0,1.0,0.0,0.0,1.0,10.0,10.0,5
afddc411,51,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,116.0,10000.0,4.0,1.0,12.0,0.0,1.0,0.0,2.0,11.0,12.0,5
