person,CantidadEventos,CantidadCompras,CantidadLeads,VentasHaceUnMes,LeadsHaceUnMes,VentasHaceDosMeses,LeadsHaceDosMeses,CantidadCheckouts,VentasMes1,VentasMes2,VentasMes3,VentasMes4,PromedioVentasPorMes,DiasDesdeUltimoEvento,DiasDesdePrimerEvento,DiasDesdeUltimaConversion,CantidadSearchEngineHits,EntraronMasDeUnaVez,DiasDesdeUltimoCheckout,EntraronConComputadora,EntraronConSmartphone,EntraronConTablet,CantidadAdHits,DiasDesdeUltimoAdHit,DiasDesdeUltimaBusqueda,CantidadDeColoresVistos,apple,asus,blackberry,lenovo,lg,motorola,quantum,samsung,sony,bcm,vam,vao,coam,coao,cam,cao,lam,lao
c6afb5ce,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10000.0,0.0,0.0,10.0,0.0,1.0,0.0,2.0,10.0,1000.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c6b54435,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10000.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,1000.0,1000.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c6b81fc5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0,3.0,54.0,1000.0,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c6ba975a,23,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,10000.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,1000.0,1.0,2,5,0,0,0,0,0,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c6bdfde4,117,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,46.0,10000.0,5.0,1.0,44.0,1.0,1.0,0.0,16.0,13.0,1000.0,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c6cac37f,68,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,10000.0,14.0,1.0,1.0,0.0,1.0,0.0,14.0,1.0,1.0,7,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c6cc6746,27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,10000.0,1.0,0.0,17.0,0.0,1.0,0.0,1.0,17.0,17.0,4,2,0,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c6d021dd,15,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,10000.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,1000.0,8.0,3,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c6dc20d6,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10000.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,1000.0,1000.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c6dcb346,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,10000.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c6e09aab,44,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,10000.0,1.0,0.0,13.0,1.0,0.0,0.0,1.0,13.0,1000.0,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c6e46d0b,16,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,73.0,10000.0,4.0,1.0,15.0,0.0,1.0,0.0,4.0,15.0,1000.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c6e93f41,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10000.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,1000.0,1000.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c6eb5be5,237,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,17.0,10000.0,22.0,1.0,16.0,0.0,1.0,0.0,21.0,14.0,14.0,6,93,0,0,0,0,0,0,0,0,93.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c6eca7e6,33,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.2,8.0,8.0,8.0,1.0,0.0,8.0,1.0,0.0,0.0,1.0,8.0,8.0,2,0,0,0,0,0,2,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c6f24888,48,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,3.0,3.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,3.0,1000.0,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c6f2a39e,32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,10000.0,2.0,1.0,8.0,0.0,1.0,0.0,0.0,1000.0,4.0,2,0,0,0,0,0,2,0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c6f4b4fe,19,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.2,2.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1000.0,1000.0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c6fa716d,615,3.0,0.0,1.0,0.0,1.0,0.0,11.0,0.0,0.0,2.0,0.0,0.6,1.0,93.0,4.0,134.0,1.0,3.0,1.0,1.0,0.0,172.0,1.0,1000.0,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c6fa903b,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0,3.0,11.0,1000.0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c7003c3a,25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,59.0,10000.0,3.0,1.0,17.0,0.0,1.0,0.0,5.0,18.0,18.0,3,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c7020929,41,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,10000.0,0.0,1.0,13.0,1.0,0.0,0.0,16.0,5.0,1000.0,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c705a120,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,10000.0,3.0,1.0,10000.0,0.0,1.0,0.0,3.0,29.0,29.0,5,0,0,0,0,0,2,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c705f6a0,104,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,10000.0,2.0,1.0,6.0,1.0,0.0,0.0,1.0,9.0,9.0,7,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c7070f93,108,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,39.0,10000.0,9.0,1.0,8.0,1.0,0.0,0.0,10.0,8.0,1000.0,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c709ba11,28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,37.0,10000.0,2.0,1.0,3.0,0.0,1.0,0.0,2.0,3.0,3.0,2,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c70a89fa,21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,10000.0,1.0,0.0,11.0,1.0,0.0,0.0,2.0,11.0,1000.0,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c70c10d9,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,10000.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,1000.0,6.0,1,3,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c710c681,20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,10000.0,2.0,1.0,8.0,0.0,1.0,0.0,2.0,2.0,1000.0,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c715dba2,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1000.0,1000.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c71be0c1,151,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.2,6.0,15.0,14.0,11.0,1.0,14.0,1.0,1.0,0.0,6.0,8.0,7.0,6,1,0,0,0,0,0,0,33,0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c71ce8ab,21,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10000.0,4.0,0.0,10.0,0.0,1.0,0.0,4.0,10.0,10.0,4,2,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c7214a20,17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,87.0,10000.0,2.0,1.0,14.0,0.0,1.0,0.0,2.0,14.0,1000.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c726c306,32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,34.0,10000.0,2.0,1.0,13.0,1.0,0.0,0.0,1.0,13.0,34.0,3,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c7287095,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,10000.0,0.0,1.0,16.0,0.0,1.0,0.0,4.0,6.0,1000.0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c7296f75,31,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,63.0,10000.0,4.0,1.0,10.0,0.0,1.0,0.0,4.0,9.0,1000.0,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c729ffc9,71,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,10000.0,7.0,1.0,2.0,1.0,0.0,0.0,8.0,2.0,3.0,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c731f37b,23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,10000.0,4.0,1.0,12.0,0.0,1.0,0.0,4.0,12.0,12.0,2,0,0,0,0,0,0,0,2,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c73c23d6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,10000.0,0.0,0.0,8.0,0.0,1.0,0.0,1.0,8.0,1000.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c746f37c,245,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,10000.0,12.0,1.0,3.0,1.0,0.0,0.0,23.0,2.0,23.0,6,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c7470f99,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,2.0,0.0,3.0,0.0,1.0,0.0,2.0,3.0,1000.0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c7494aae,289,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,119.0,10000.0,15.0,1.0,15.0,1.0,0.0,0.0,30.0,14.0,1000.0,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c74c9f61,39,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,10000.0,1.0,1.0,16.0,0.0,1.0,0.0,1.0,16.0,16.0,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c754e874,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,10000.0,0.0,0.0,10000.0,1.0,0.0,0.0,1.0,58.0,1000.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c756630f,69,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10000.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,5.0,1000.0,14,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c762f8a4,127,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,36.0,10000.0,15.0,1.0,15.0,1.0,0.0,0.0,21.0,10.0,1000.0,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c7641d93,26,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.4,134.0,135.0,134.0,0.0,1.0,134.0,0.0,1.0,0.0,3.0,134.0,135.0,1,0,0,0,0,0,2,0,2,0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c765a2f4,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,24.0,10000.0,1.0,1.0,10000.0,1.0,0.0,0.0,2.0,19.0,1000.0,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c7670a98,31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,10000.0,2.0,0.0,16.0,1.0,0.0,0.0,0.0,1000.0,16.0,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c767dee4,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,2.0,0.0,3.0,0.0,1.0,0.0,2.0,3.0,1000.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c769b2c3,61,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,10000.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1000.0,1000.0,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c76d8349,20,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.2,17.0,17.0,17.0,0.0,0.0,17.0,1.0,0.0,0.0,2.0,17.0,1000.0,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c76e75f3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,10000.0,4.0,1.0,10000.0,1.0,0.0,0.0,5.0,8.0,1000.0,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c76fcd8c,27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,10000.0,2.0,1.0,10.0,0.0,1.0,0.0,0.0,1000.0,10.0,3,0,0,0,0,0,6,0,0,0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
c7704fd4,45,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,64.0,10000.0,1.0,1.0,11.0,0.0,1.0,0.0,1.0,17.0,1000.0,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c7741bdd,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,17.0,10000.0,3.0,1.0,9.0,0.0,1.0,0.0,2.0,9.0,9.0,2,4,0,0,0,0,0,0,0,0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c775d21a,327,2.0,0.0,2.0,0.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,0.4,5.0,32.0,16.0,7.0,1.0,5.0,1.0,0.0,0.0,7.0,6.0,32.0,8,0,0,0,0,0,0,0,3,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c775f78d,27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,1000.0,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c779237f,661,2.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.4,6.0,130.0,78.0,1.0,1.0,24.0,0.0,1.0,0.0,7.0,6.0,56.0,14,4,0,0,0,0,0,0,12,0,16.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
c779ba69,38,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,10000.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,1000.0,11.0,3,0,0,0,0,0,6,0,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c77cacc8,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,10000.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,6.0,1000.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c77d7c6a,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,10000.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c77e1d22,48,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.2,2.0,9.0,9.0,8.0,1.0,9.0,1.0,0.0,0.0,10.0,2.0,1000.0,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c77e1e22,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,10000.0,0.0,0.0,6.0,0.0,1.0,0.0,2.0,6.0,1000.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c77f16fc,47,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,10000.0,1.0,0.0,11.0,1.0,0.0,0.0,0.0,1000.0,1000.0,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c77fa934,37,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.4,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1000.0,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c78112d9,18,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,15.0,18.0,15.0,0.0,1.0,15.0,0.0,1.0,0.0,2.0,15.0,1000.0,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c781a7cf,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,10000.0,0.0,1.0,10000.0,0.0,1.0,0.0,8.0,11.0,11.0,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c7837bdb,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,10000.0,2.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,1000.0,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c7846b27,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,21.0,10000.0,0.0,1.0,14.0,0.0,1.0,0.0,4.0,14.0,1000.0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c78495ea,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,25.0,10000.0,0.0,1.0,11.0,1.0,0.0,0.0,3.0,11.0,1000.0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c7894704,120,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,68.0,10000.0,6.0,1.0,64.0,1.0,0.0,0.0,6.0,24.0,1000.0,14,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c78a6661,15,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,89.0,10000.0,2.0,1.0,13.0,0.0,1.0,0.0,2.0,89.0,1000.0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c78a6722,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,10000.0,3.0,0.0,10000.0,0.0,1.0,0.0,3.0,12.0,1000.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c790b67d,21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,10000.0,2.0,1.0,16.0,1.0,0.0,0.0,1.0,16.0,16.0,2,4,0,0,0,0,0,0,0,0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c791db0a,21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,121.0,10000.0,1.0,1.0,14.0,1.0,0.0,0.0,1.0,121.0,1000.0,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c792a751,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,56.0,10000.0,1.0,1.0,10000.0,1.0,0.0,0.0,7.0,11.0,44.0,5,0,0,0,0,0,0,0,4,0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c792bb6b,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,10000.0,0.0,0.0,16.0,1.0,0.0,0.0,1.0,16.0,1000.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c794043f,39,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1000.0,1000.0,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c79472e2,85,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,10000.0,0.0,1.0,1.0,0.0,1.0,0.0,7.0,1.0,1000.0,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c797e7a0,89,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,72.0,10000.0,4.0,1.0,72.0,1.0,0.0,0.0,2.0,11.0,1000.0,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c7a15318,25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,1.0,0.0,3.0,0.0,1.0,0.0,2.0,3.0,1000.0,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c7a44f62,310,7.0,0.0,7.0,0.0,7.0,0.0,9.0,0.0,0.0,0.0,0.0,1.4,2.0,18.0,15.0,8.0,1.0,16.0,0.0,1.0,0.0,7.0,11.0,1000.0,13,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c7a69a40,66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,10000.0,8.0,1.0,8.0,0.0,1.0,0.0,0.0,1000.0,1000.0,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
