person,CantidadEventos,CantidadCompras,CantidadLeads,VentasHaceUnMes,LeadsHaceUnMes,VentasHaceDosMeses,LeadsHaceDosMeses,CantidadCheckouts,VentasMes1,VentasMes2,VentasMes3,VentasMes4,PromedioVentasPorMes,DiasDesdeUltimoEvento,DiasDesdePrimerEvento,DiasDesdeUltimaConversion,CantidadSearchEngineHits,EntraronMasDeUnaVez,DiasDesdeUltimoCheckout,EntraronConComputadora,EntraronConSmartphone,EntraronConTablet,CantidadAdHits,DiasDesdeUltimoAdHit,DiasDesdeUltimaBusqueda,CantidadDeColoresVistos,CantidadDiasDiferentesDeVisita,CantidadDeModelosVistos,EsDeBrazil,apple,asus,blackberry,lenovo,lg,motorola,quantum,samsung,sony,bcm,vam,vao,coam,coao,cam,cao,lam,lao
ca5fa859,28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,10000.0,2.0,1.0,14.0,0.0,1.0,0.0,6.0,14.0,1000.0,7,3,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ca619339,53,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,147.0,10000.0,1.0,1.0,11.0,0.0,1.0,0.0,1.0,10.0,11.0,8,4,6,1.0,0,0,0,0,0,0,0,9,0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ca62056a,47,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,10000.0,0.0,1.0,2.0,1.0,0.0,0.0,8.0,2.0,5.0,4,3,3,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ca637d55,563,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,115.0,10000.0,1.0,1.0,6.0,1.0,0.0,0.0,2.0,29.0,1000.0,12,30,14,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ca63e25e,21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,10000.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,3.0,3.0,2,2,3,1.0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ca64fc32,71,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,10000.0,9.0,1.0,12.0,0.0,1.0,0.0,8.0,12.0,1000.0,6,2,9,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ca65447d,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,59.0,10000.0,7.0,1.0,10000.0,1.0,0.0,0.0,7.0,4.0,4.0,6,7,7,1.0,13,0,0,0,0,0,0,0,0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ca733786,94,2.0,0.0,2.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.4,17.0,24.0,17.0,2.0,1.0,17.0,1.0,0.0,0.0,5.0,24.0,1000.0,7,2,21,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ca77369f,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10000.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,1000.0,1000.0,4,1,2,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ca846c45,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,116.0,10000.0,3.0,1.0,10000.0,1.0,0.0,0.0,3.0,9.0,116.0,4,3,5,1.0,1,0,0,0,0,0,0,0,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ca84ac5c,91,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.4,1.0,3.0,3.0,12.0,1.0,3.0,1.0,1.0,0.0,9.0,2.0,3.0,3,3,7,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ca88bc97,32,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,10000.0,0.0,1.0,15.0,1.0,0.0,0.0,4.0,4.0,1000.0,4,3,7,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ca8a77c2,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10000.0,0.0,1.0,4.0,1.0,0.0,0.0,3.0,4.0,1000.0,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ca8b3fee,78,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,10000.0,2.0,1.0,10.0,0.0,1.0,0.0,11.0,3.0,3.0,4,8,3,1.0,16,0,0,0,0,0,0,0,0,16.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
ca8ba9bb,31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,10000.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,1000.0,6,2,2,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ca8cc8fd,136,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,10000.0,8.0,1.0,4.0,0.0,1.0,0.0,7.0,1.0,1000.0,14,3,17,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ca911899,86,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,10000.0,0.0,1.0,8.0,0.0,1.0,0.0,22.0,1.0,17.0,4,6,3,1.0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ca97e67a,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,10000.0,2.0,1.0,10000.0,0.0,1.0,0.0,2.0,9.0,1000.0,1,2,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ca9a1627,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,10000.0,1.0,0.0,10000.0,0.0,1.0,0.0,1.0,7.0,1000.0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ca9f7d2c,227,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,1.0,93.0,16.0,24.0,1.0,16.0,0.0,1.0,0.0,33.0,1.0,1.0,10,21,15,1.0,13,0,0,0,0,0,0,3,0,16.0,29.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
caa21344,155,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,10000.0,1.0,1.0,2.0,1.0,0.0,0.0,6.0,2.0,1000.0,8,2,7,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caa43eb8,158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,10000.0,4.0,1.0,10000.0,1.0,1.0,0.0,4.0,2.0,2.0,6,3,16,1.0,0,1,0,0,0,10,0,0,0,11.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
caa6bb0e,52,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,50.0,10000.0,2.0,1.0,7.0,1.0,0.0,0.0,2.0,7.0,47.0,7,3,8,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caa941c5,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10000.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caaaa85a,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,10000.0,1.0,0.0,10000.0,1.0,0.0,0.0,1.0,16.0,1000.0,2,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caabcb96,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,10000.0,2.0,1.0,10000.0,0.0,1.0,0.0,4.0,3.0,2.0,4,3,3,1.0,8,0,0,0,0,3,0,0,0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caaffea7,83,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,21.0,10000.0,3.0,1.0,16.0,0.0,1.0,0.0,15.0,4.0,1000.0,4,6,13,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cab06d66,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,10000.0,0.0,1.0,13.0,0.0,1.0,0.0,1.0,5.0,1000.0,1,2,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cab15561,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,10000.0,4.0,1.0,10000.0,1.0,0.0,0.0,2.0,7.0,1000.0,3,3,2,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cab49008,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,62.0,10000.0,2.0,1.0,10000.0,0.0,1.0,0.0,17.0,6.0,17.0,6,11,5,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cabde9cb,69,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10000.0,2.0,1.0,9.0,0.0,1.0,0.0,4.0,9.0,1000.0,5,1,5,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cac51bb6,195,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.2,14.0,68.0,28.0,9.0,1.0,28.0,1.0,1.0,0.0,11.0,24.0,45.0,10,15,18,1.0,2,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cac6f6e2,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,10000.0,1.0,0.0,14.0,0.0,1.0,0.0,0.0,1000.0,14.0,1,1,2,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cac6fb67,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,10000.0,6.0,1.0,10000.0,1.0,0.0,0.0,6.0,1.0,1.0,18,2,14,1.0,0,0,0,0,0,1,0,0,0,1.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
cac8ac2c,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,10000.0,1.0,0.0,8.0,1.0,0.0,0.0,1.0,8.0,8.0,1,1,3,1.0,0,0,0,0,0,2,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cac8ad00,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10000.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,1000.0,1000.0,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cacc7034,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,10000.0,1.0,0.0,13.0,0.0,1.0,0.0,0.0,1000.0,1000.0,3,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cacd7a39,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,10000.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cad0b948,41,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,10000.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,1000.0,8.0,7,3,10,1.0,0,0,0,0,0,0,0,1,0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
cad47aa3,61,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10000.0,0.0,1.0,9.0,1.0,0.0,0.0,1.0,9.0,9.0,13,1,15,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cada1c6c,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10000.0,4.0,1.0,10.0,0.0,1.0,0.0,4.0,10.0,1000.0,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cadb19e0,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,10000.0,1.0,1.0,8.0,1.0,0.0,0.0,2.0,7.0,1000.0,2,2,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cadc59b5,35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,10000.0,8.0,1.0,6.0,0.0,1.0,0.0,9.0,6.0,6.0,3,1,2,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cadd90ba,40,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,10000.0,1.0,0.0,14.0,0.0,1.0,0.0,1.0,14.0,1000.0,5,1,7,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cade8c60,166,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,11.0,95.0,10000.0,12.0,1.0,11.0,1.0,0.0,0.0,5.0,11.0,1000.0,7,12,10,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cae0471f,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,10000.0,1.0,1.0,10000.0,1.0,0.0,0.0,4.0,1.0,1000.0,1,3,2,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cae3fb22,52,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,2.0,4.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,1000.0,5,2,6,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cae62392,400,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,99.0,10000.0,2.0,1.0,4.0,0.0,1.0,0.0,2.0,37.0,37.0,13,12,26,1.0,0,0,0,0,0,0,0,1,0,1.0,3.0,56.0,0.0,1.0,0.0,0.0,0.0,0.0
caef9f45,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,10000.0,2.0,1.0,10000.0,0.0,1.0,0.0,0.0,1000.0,1000.0,3,2,3,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caf64c34,101,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,3.0,34.0,3.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,1000.0,3.0,8,3,17,1.0,0,0,0,0,1,7,0,6,0,14.0,32.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0
cafd4bb8,53,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,35.0,10000.0,4.0,1.0,13.0,1.0,0.0,0.0,4.0,3.0,13.0,8,3,12,1.0,1,0,0,0,0,0,0,0,0,1.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
caffd94e,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,10000.0,1.0,0.0,7.0,1.0,0.0,0.0,1.0,7.0,1000.0,2,1,2,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cb01bad4,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,10000.0,0.0,0.0,8.0,0.0,1.0,0.0,2.0,8.0,1000.0,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cb01d2a4,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,10000.0,0.0,0.0,14.0,1.0,0.0,0.0,2.0,14.0,1000.0,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cb041887,21,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1000.0,1000.0,3,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cb044625,56,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,10000.0,0.0,1.0,5.0,1.0,0.0,0.0,8.0,5.0,1000.0,6,2,16,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cb0bdcbd,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,10000.0,2.0,1.0,15.0,0.0,1.0,0.0,2.0,15.0,1000.0,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cb0d5c91,42,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,10000.0,1.0,1.0,13.0,0.0,1.0,0.0,0.0,1000.0,14.0,6,4,2,1.0,2,0,0,0,0,0,0,0,0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cb0d9f11,138,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,59.0,10000.0,11.0,1.0,11.0,0.0,1.0,0.0,11.0,11.0,9.0,8,9,12,1.0,2,0,0,0,8,9,0,15,0,34.0,29.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
cb1555bd,20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,10000.0,1.0,0.0,15.0,1.0,0.0,0.0,3.0,15.0,1000.0,3,1,2,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cb160cb6,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,10000.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,1000.0,1000.0,1,2,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cb17811c,142,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,10000.0,4.0,1.0,1.0,1.0,0.0,0.0,6.0,1.0,1.0,6,6,11,1.0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cb1a2f8c,103,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,10000.0,5.0,1.0,16.0,0.0,1.0,0.0,11.0,6.0,1000.0,4,7,3,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cb1c5492,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,10000.0,1.0,0.0,10000.0,0.0,1.0,0.0,0.0,1000.0,1000.0,1,1,2,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cb1cc5fa,20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68.0,80.0,10000.0,1.0,1.0,80.0,1.0,0.0,0.0,2.0,68.0,1000.0,4,2,2,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cb1e0a05,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,0.0,0.0,10000.0,1.0,0.0,0.0,0.0,1000.0,1000.0,4,1,2,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cb1e31bc,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,10000.0,1.0,1.0,10000.0,1.0,1.0,0.0,4.0,4.0,9.0,4,6,3,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cb23b6c7,57,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,10000.0,2.0,1.0,12.0,1.0,0.0,0.0,1.0,7.0,7.0,7,2,7,1.0,5,0,0,0,0,0,0,4,0,9.0,17.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0
cb285815,58,3.0,0.0,3.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.6,7.0,15.0,15.0,5.0,1.0,7.0,0.0,1.0,0.0,6.0,7.0,15.0,5,2,7,1.0,14,0,0,0,0,2,0,0,0,16.0,7.0,2.0,3.0,2.0,1.0,2.0,0.0,0.0
cb28d969,38,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10000.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,5.0,1000.0,4,1,4,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cb2c14c1,27,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,137.0,10000.0,2.0,1.0,9.0,0.0,1.0,0.0,2.0,9.0,9.0,2,3,2,1.0,5,0,0,0,0,0,0,0,0,5.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
cb353cfe,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10000.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,4.0,1000.0,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cb3eff22,118,0.0,1.0,0.0,1.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,10000.0,4.0,1.0,2.0,0.0,1.0,0.0,2.0,11.0,29.0,9,5,19,1.0,3,0,0,0,0,0,0,0,0,3.0,19.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0
cb3f1145,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10000.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,4.0,1000.0,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cb400609,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,10000.0,1.0,0.0,10000.0,0.0,1.0,0.0,0.0,1000.0,1000.0,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cb4109f8,25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,10000.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,1000.0,1000.0,2,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cb42a8a7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0,1.0,13.0,13.0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cb4bafd3,12,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,10.0,10.0,10.0,2.0,0.0,10.0,0.0,1.0,0.0,2.0,10.0,1000.0,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cb4da005,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,10000.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1000.0,1000.0,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
